REF_DATE,GEO,Employment,Employment rate,Labour force,Population,Unemployment,Unemployment rate
2011-03,Prince Edward Island,71.6,60.7,80.5,118.0,8.9,11.1
2011-03,Quebec,3968.3,60.0,4310.7,6610.0,342.3,7.9
2011-03,Saskatchewan,539.3,66.7,567.9,809.0,28.6,5.0
2011-04,Alberta,2079.8,69.3,2208.5,3003.1,128.7,5.8
2011-04,British Columbia,2229.8,60.4,2422.0,3691.5,192.2,7.9
2011-04,Manitoba,613.5,65.5,648.4,936.2,34.9,5.4
2011-04,New Brunswick,356.2,57.4,395.7,620.1,39.4,10.0
2011-04,Newfoundland and Labrador,237.1,53.9,268.5,440.0,31.4,11.7
2011-04,Nova Scotia,451.7,58.0,498.7,778.6,47.0,9.4
2011-04,Ontario,6658.0,61.6,7256.2,10815.3,598.1,8.2
2011-04,Prince Edward Island,72.2,61.1,81.2,118.2,9.0,11.1
2011-04,Quebec,3983.6,60.2,4327.6,6616.6,343.9,7.9
2011-04,Saskatchewan,540.1,66.7,568.9,810.0,28.8,5.1
2011-05,Alberta,2078.8,69.1,2200.2,3008.0,121.4,5.5
2011-05,British Columbia,2215.7,60.0,2399.0,3694.7,183.2,7.6
2011-05,Manitoba,614.6,65.6,649.9,937.4,35.3,5.4
2011-05,New Brunswick,353.9,57.0,392.8,620.5,38.9,9.9
2011-05,Newfoundland and Labrador,234.5,53.3,268.9,440.3,34.4,12.8
2011-05,Nova Scotia,455.3,58.5,501.2,778.8,45.9,9.2
2011-05,Ontario,6634.5,61.3,7236.9,10827.8,602.4,8.3
2011-05,Prince Edward Island,71.7,60.6,81.5,118.3,9.8,12.0
2011-05,Quebec,3988.2,60.2,4325.4,6623.8,337.1,7.8
2011-05,Saskatchewan,540.2,66.6,569.4,811.3,29.1,5.1
2011-06,Alberta,2091.3,69.5,2216.8,3011.0,125.5,5.7
2011-06,British Columbia,2213.3,59.8,2395.5,3699.0,182.1,7.6
2011-06,Manitoba,613.9,65.4,649.9,938.5,36.0,5.5
2011-06,New Brunswick,353.3,56.9,391.9,620.8,38.6,9.8
2011-06,Newfoundland and Labrador,230.2,52.3,264.8,440.5,34.6,13.1
2011-06,Nova Scotia,457.0,58.7,500.7,779.1,43.7,8.7
2011-06,Ontario,6672.9,61.6,7263.0,10839.0,590.1,8.1
2011-06,Prince Edward Island,73.0,61.7,82.0,118.4,9.0,11.0
2011-06,Quebec,3973.9,60.0,4323.4,6627.5,349.6,8.1
2011-06,Saskatchewan,540.1,66.5,566.7,812.0,26.6,4.7
2011-07,Alberta,2106.3,69.9,2231.4,3015.0,125.2,5.6
2011-07,British Columbia,2218.8,59.9,2400.5,3703.8,181.8,7.6
2011-07,Manitoba,613.9,65.3,652.0,939.6,38.1,5.8
2011-07,New Brunswick,354.2,57.0,393.9,621.0,39.6,10.1
2011-07,Newfoundland and Labrador,233.2,52.9,267.0,440.6,33.8,12.7
2011-07,Nova Scotia,457.0,58.6,503.9,779.2,46.9,9.3
2011-07,Ontario,6670.3,61.5,7229.5,10850.9,559.2,7.7
2011-07,Prince Edward Island,72.7,61.3,82.1,118.6,9.4,11.4
2011-07,Quebec,3987.5,60.1,4311.7,6631.9,324.2,7.5
2011-07,Saskatchewan,542.4,66.7,570.9,813.0,28.5,5.0
2011-08,Alberta,2118.9,70.1,2245.1,3020.8,126.2,5.6
2011-08,British Columbia,2219.1,59.8,2402.8,3709.8,183.7,7.6
2011-08,Manitoba,614.6,65.3,649.3,941.0,34.7,5.3
2011-08,New Brunswick,356.8,57.4,391.2,621.3,34.3,8.8
2011-08,Newfoundland and Labrador,231.0,52.4,267.7,441.0,36.7,13.7
2011-08,Nova Scotia,456.0,58.5,500.0,779.4,44.0,8.8
2011-08,Ontario,6677.5,61.5,7226.6,10865.1,549.1,7.6
2011-08,Prince Edward Island,72.6,61.1,82.0,118.8,9.4,11.5
2011-08,Quebec,3982.6,60.0,4322.2,6637.1,339.6,7.9
2011-08,Saskatchewan,540.3,66.3,567.3,814.4,27.0,4.8
2011-09,Alberta,2121.8,70.1,2247.6,3025.6,125.8,5.6
2011-09,British Columbia,2238.5,60.3,2413.9,3714.2,175.4,7.3
2011-09,Manitoba,614.2,65.2,651.0,942.1,36.9,5.7
2011-09,New Brunswick,358.2,57.6,393.7,621.6,35.5,9.0
2011-09,Newfoundland and Labrador,229.9,52.1,266.9,441.2,37.0,13.9
2011-09,Nova Scotia,453.9,58.2,498.2,779.5,44.3,8.9
2011-09,Ontario,6658.9,61.2,7228.1,10875.8,569.1,7.9
2011-09,Prince Edward Island,73.3,61.6,83.1,118.9,9.8,11.8
2011-09,Quebec,3977.6,59.9,4311.9,6641.0,334.2,7.8
2011-09,Saskatchewan,545.7,66.9,571.2,815.5,25.5,4.5
2011-10,Alberta,2129.9,70.3,2244.3,3030.1,114.4,5.1
2011-10,British Columbia,2247.4,60.4,2414.0,3718.5,166.6,6.9
2011-10,Manitoba,617.7,65.5,653.1,943.3,35.4,5.4
2011-10,New Brunswick,357.3,57.5,394.8,621.9,37.5,9.5
2011-10,Newfoundland and Labrador,230.5,52.2,267.9,441.4,37.4,14.0
2011-10,Nova Scotia,453.6,58.2,497.8,779.7,44.3,8.9
2011-10,Ontario,6643.1,61.0,7224.2,10886.0,581.1,8.0
2011-10,Prince Edward Island,72.0,60.6,81.7,118.9,9.8,12.0
2011-10,Quebec,3960.9,59.6,4316.6,6644.6,355.7,8.2
2011-10,Saskatchewan,545.6,66.8,570.6,816.4,24.9,4.4
2011-11,Alberta,2133.5,70.3,2247.8,3034.6,114.3,5.1
2011-11,British Columbia,2245.2,60.3,2419.9,3722.9,174.7,7.2
2011-11,Manitoba,617.0,65.3,652.8,944.3,35.8,5.5
2011-11,New Brunswick,356.3,57.3,394.3,622.2,38.0,9.6
2011-11,Newfoundland and Labrador,232.7,52.7,269.2,441.6,36.4,13.5
2011-11,Nova Scotia,457.5,58.7,503.4,779.7,45.9,9.1
2011-11,Ontario,6652.6,61.1,7235.5,10895.5,582.9,8.1
2011-11,Prince Edward Island,73.1,61.4,81.8,119.0,8.7,10.6
2011-11,Quebec,3934.0,59.2,4296.7,6648.0,362.7,8.4
2011-11,Saskatchewan,539.5,66.0,567.7,817.4,28.3,5.0
2011-12,Alberta,2144.5,70.6,2256.1,3038.9,111.6,4.9
2011-12,British Columbia,2253.5,60.5,2420.5,3726.8,166.9,6.9
2011-12,Manitoba,618.7,65.4,654.9,945.5,36.2,5.5
2011-12,New Brunswick,357.3,57.4,395.4,622.5,38.1,9.6
2011-12,Newfoundland and Labrador,234.6,53.1,270.7,441.9,36.1,13.3
2011-12,Nova Scotia,463.3,59.4,502.3,779.7,39.0,7.8
2011-12,Ontario,6647.0,61.0,7201.4,10905.3,554.5,7.7
2011-12,Prince Edward Island,73.3,61.6,82.4,119.0,9.2,11.2
2011-12,Quebec,3922.7,59.0,4306.4,6651.4,383.7,8.9
2011-12,Saskatchewan,543.3,66.4,570.3,818.2,27.0,4.7
2012-01,Alberta,2139.2,70.3,2255.5,3044.8,116.2,5.2
2012-01,British Columbia,2260.4,60.6,2432.8,3730.7,172.4,7.1
2012-01,Manitoba,616.0,65.1,652.0,946.6,36.0,5.5
2012-01,New Brunswick,356.9,57.3,395.7,622.8,38.8,9.8
2012-01,Newfoundland and Labrador,234.2,53.0,271.6,442.2,37.4,13.8
2012-01,Nova Scotia,459.0,58.9,502.6,779.9,43.6,8.7
2012-01,Ontario,6647.8,60.9,7230.7,10914.7,583.0,8.1
2012-01,Prince Edward Island,72.1,60.5,81.9,119.1,9.9,12.1
2012-01,Quebec,3942.6,59.2,4316.9,6654.2,374.4,8.7
2012-01,Saskatchewan,542.0,66.2,569.0,819.2,27.0,4.7
2012-02,Alberta,2140.6,70.1,2253.4,3051.8,112.9,5.0
2012-02,British Columbia,2261.3,60.5,2432.6,3735.1,171.2,7.0
2012-02,Manitoba,615.3,64.9,651.5,947.7,36.1,5.5
2012-02,New Brunswick,355.3,57.0,395.0,622.9,39.7,10.1
2012-02,Newfoundland and Labrador,235.3,53.2,271.1,442.2,35.8,13.2
2012-02,Nova Scotia,456.7,58.6,499.9,779.8,43.2,8.6
2012-02,Ontario,6633.3,60.7,7207.1,10923.6,573.8,8.0
2012-02,Prince Edward Island,72.0,60.4,80.5,119.2,8.5,10.6
2012-02,Quebec,3934.6,59.1,4305.5,6656.4,370.9,8.6
2012-02,Saskatchewan,540.6,65.9,568.9,820.3,28.3,5.0
2012-03,Alberta,2150.1,70.3,2264.7,3058.7,114.7,5.1
2012-03,British Columbia,2262.7,60.5,2436.8,3739.2,174.1,7.1
2012-03,Manitoba,619.5,65.3,654.7,948.7,35.3,5.4
2012-03,New Brunswick,349.7,56.1,389.4,623.0,39.7,10.2
2012-03,Newfoundland and Labrador,236.0,53.4,270.6,442.1,34.6,12.8
2012-03,Nova Scotia,456.2,58.5,501.4,779.9,45.2,9.0
2012-03,Ontario,6683.0,61.1,7239.9,10932.7,556.8,7.7
2012-03,Prince Edward Island,72.2,60.6,80.5,119.2,8.3,10.3
2012-03,Quebec,3969.9,59.6,4309.1,6659.1,339.2,7.9
2012-03,Saskatchewan,539.3,65.7,568.4,821.4,29.1,5.1
2012-04,Alberta,2156.0,70.3,2270.8,3067.1,114.8,5.1
2012-04,British Columbia,2281.9,60.9,2445.1,3744.8,163.2,6.7
2012-04,Manitoba,622.6,65.6,657.0,949.6,34.3,5.2
2012-04,New Brunswick,358.9,57.6,397.5,623.3,38.6,9.7
2012-04,Newfoundland and Labrador,241.4,54.6,276.0,441.9,34.6,12.5
2012-04,Nova Scotia,456.4,58.5,502.4,779.8,46.1,9.2
2012-04,Ontario,6688.6,61.1,7267.2,10945.0,578.6,8.0
2012-04,Prince Edward Island,72.7,61.0,81.9,119.2,9.2,11.2
2012-04,Quebec,3987.9,59.8,4337.1,6663.3,349.2,8.1
2012-04,Saskatchewan,549.8,66.8,579.5,823.3,29.7,5.1
2012-05,Alberta,2171.4,70.7,2273.7,3073.4,102.3,4.5
2012-05,British Columbia,2279.4,60.8,2461.8,3749.5,182.3,7.4
2012-05,Manitoba,621.5,65.4,654.8,950.6,33.2,5.1
2012-05,New Brunswick,359.5,57.6,398.9,623.6,39.4,9.9
2012-05,Newfoundland and Labrador,239.7,54.2,274.2,442.1,34.5,12.6
2012-05,Nova Scotia,455.6,58.4,504.1,779.9,48.5,9.6
2012-05,Ontario,6658.9,60.8,7251.4,10955.1,592.6,8.2
2012-05,Prince Edward Island,72.5,60.8,81.9,119.3,9.4,11.5
2012-05,Quebec,4004.0,60.1,4357.1,6666.9,353.1,8.1
2012-05,Saskatchewan,549.7,66.7,577.1,824.7,27.4,4.7
2012-06,Alberta,2164.6,70.3,2268.6,3079.4,104.0,4.6
2012-06,British Columbia,2289.0,61.0,2458.5,3754.4,169.5,6.9
2012-06,Manitoba,616.3,64.8,652.4,951.8,36.1,5.5
2012-06,New Brunswick,358.0,57.4,396.0,623.7,38.0,9.6
2012-06,Newfoundland and Labrador,239.8,54.2,276.7,442.4,36.9,13.3
2012-06,Nova Scotia,457.3,58.6,505.1,780.1,47.8,9.5
2012-06,Ontario,6659.5,60.7,7240.0,10967.1,580.5,8.0
2012-06,Prince Edward Island,72.8,61.0,83.1,119.3,10.3,12.4
2012-06,Quebec,4008.1,60.1,4340.3,6671.3,332.2,7.7
2012-06,Saskatchewan,549.1,66.5,578.2,826.1,29.1,5.0
2012-07,Alberta,2166.0,70.1,2273.1,3087.9,107.0,4.7
2012-07,British Columbia,2286.5,60.8,2460.0,3760.4,173.5,7.1
2012-07,Manitoba,617.7,64.8,654.8,953.1,37.0,5.7
2012-07,New Brunswick,356.8,57.2,398.9,624.1,42.0,10.5
2012-07,Newfoundland and Labrador,239.1,54.0,274.7,442.8,35.6,13.0
2012-07,Nova Scotia,459.5,58.9,507.7,780.1,48.3,9.5
2012-07,Ontario,6687.4,60.9,7272.3,10980.9,584.9,8.0
2012-07,Prince Edward Island,73.7,61.7,82.4,119.4,8.7,10.6
2012-07,Quebec,4001.3,59.9,4316.1,6676.3,314.8,7.3
2012-07,Saskatchewan,551.9,66.7,579.0,827.6,27.2,4.7
2012-08,Alberta,2177.6,70.4,2276.3,3094.4,98.7,4.3
2012-08,British Columbia,2297.9,61.0,2463.7,3764.7,165.7,6.7
2012-08,Manitoba,619.9,65.0,658.1,953.9,38.2,5.8
2012-08,New Brunswick,354.5,56.8,398.3,624.2,43.9,11.0
2012-08,Newfoundland and Labrador,239.5,54.1,276.6,443.0,37.1,13.4
2012-08,Nova Scotia,459.8,58.9,510.2,780.0,50.4,9.9
2012-08,Ontario,6678.4,60.8,7274.5,10989.5,596.1,8.2
2012-08,Prince Edward Island,73.0,61.2,83.0,119.3,10.0,12.0
2012-08,Quebec,4028.7,60.3,4359.0,6679.7,330.3,7.6
2012-08,Saskatchewan,556.6,67.2,584.3,828.8,27.7,4.7
2012-09,Alberta,2181.8,70.4,2287.8,3101.0,106.0,4.6
2012-09,British Columbia,2293.3,60.8,2471.2,3768.9,177.9,7.2
2012-09,Manitoba,623.4,65.3,659.2,954.8,35.8,5.4
2012-09,New Brunswick,351.5,56.3,397.8,624.4,46.3,11.6
2012-09,Newfoundland and Labrador,240.9,54.4,274.5,443.2,33.6,12.2
2012-09,Nova Scotia,463.4,59.4,509.7,780.0,46.3,9.1
2012-09,Ontario,6715.3,61.1,7291.1,10997.6,575.8,7.9
2012-09,Prince Edward Island,73.0,61.2,82.5,119.3,9.5,11.5
2012-09,Quebec,4037.6,60.4,4372.4,6682.6,334.8,7.7
2012-09,Saskatchewan,554.4,66.8,583.0,829.9,28.6,4.9
2012-10,Alberta,2187.1,70.4,2296.3,3107.2,109.2,4.8
2012-10,British Columbia,2300.8,61.0,2471.7,3773.1,170.8,6.9
2012-10,Manitoba,620.2,64.9,658.2,956.1,38.0,5.8
2012-10,New Brunswick,351.0,56.2,397.6,624.5,46.6,11.7
2012-10,Newfoundland and Labrador,244.7,55.2,276.6,443.4,31.9,11.5
2012-10,Nova Scotia,460.1,59.0,508.8,780.0,48.8,9.6
2012-10,Ontario,6704.1,60.9,7299.1,11006.8,595.1,8.2
2012-10,Prince Edward Island,73.1,61.3,82.9,119.3,9.8,11.8
2012-10,Quebec,4043.8,60.5,4366.2,6685.9,322.4,7.4
2012-10,Saskatchewan,558.3,67.2,585.4,830.8,27.0,4.6
2012-11,Alberta,2193.6,70.5,2296.6,3113.2,103.0,4.5
2012-11,British Columbia,2297.1,60.8,2464.7,3777.3,167.6,6.8
2012-11,Manitoba,622.2,65.0,657.9,957.3,35.8,5.4
2012-11,New Brunswick,350.2,56.1,396.2,624.6,46.0,11.6
2012-11,Newfoundland and Labrador,244.1,55.0,278.1,443.5,34.1,12.3
2012-11,Nova Scotia,457.2,58.6,504.0,780.1,46.8,9.3
2012-11,Ontario,6724.7,61.0,7315.9,11015.9,591.2,8.1
2012-11,Prince Edward Island,73.5,61.6,83.0,119.3,9.5,11.4
2012-11,Quebec,4041.8,60.4,4383.6,6688.6,341.8,7.8
2012-11,Saskatchewan,559.5,67.3,586.8,831.7,27.3,4.7
2012-12,Alberta,2184.6,70.0,2296.4,3118.7,111.8,4.9
2012-12,British Columbia,2293.1,60.6,2452.9,3781.2,159.8,6.5
2012-12,Manitoba,628.5,65.6,662.3,958.2,33.8,5.1
2012-12,New Brunswick,352.0,56.3,394.9,624.7,42.9,10.9
2012-12,Newfoundland and Labrador,244.7,55.1,277.0,443.8,32.3,11.7
2012-12,Nova Scotia,451.5,57.9,501.6,779.8,50.1,10.0
2012-12,Ontario,6766.7,61.4,7348.6,11024.5,581.9,7.9
2012-12,Prince Edward Island,74.8,62.8,83.9,119.2,9.1,10.8
2012-12,Quebec,4053.7,60.6,4383.8,6691.4,330.2,7.5
2012-12,Saskatchewan,559.9,67.3,588.1,832.5,28.2,4.8
2013-01,Alberta,2192.4,70.1,2298.2,3126.8,105.9,4.6
2013-01,British Columbia,2291.2,60.5,2452.9,3785.9,161.7,6.6
2013-01,Manitoba,630.9,65.8,662.1,959.2,31.2,4.7
2013-01,New Brunswick,353.6,56.6,399.1,625.0,45.5,11.4
2013-01,Newfoundland and Labrador,242.8,54.7,276.2,444.0,33.4,12.1
2013-01,Nova Scotia,453.6,58.2,502.3,779.4,48.7,9.7
2013-01,Ontario,6750.1,61.2,7322.1,11033.0,572.0,7.8
2013-01,Prince Edward Island,74.1,62.2,84.1,119.2,10.0,11.9
2013-01,Quebec,4045.4,60.4,4368.6,6692.8,323.2,7.4
2013-01,Saskatchewan,566.6,68.0,590.1,833.3,23.5,4.0
2013-02,Alberta,2194.0,70.0,2302.2,3132.8,108.3,4.7
2013-02,British Columbia,2309.4,60.9,2471.7,3789.4,162.2,6.6
2013-02,Manitoba,629.8,65.6,664.7,959.8,34.9,5.3
2013-02,New Brunswick,354.8,56.8,397.0,624.9,42.2,10.6
2013-02,Newfoundland and Labrador,242.7,54.6,275.8,444.1,33.1,12.0
2013-02,Nova Scotia,456.0,58.5,502.9,779.0,46.9,9.3
2013-02,Ontario,6802.0,61.6,7358.7,11039.3,556.7,7.6
2013-02,Prince Edward Island,74.4,62.4,84.5,119.2,10.1,12.0
2013-02,Quebec,4045.9,60.4,4370.6,6693.4,324.7,7.4
2013-02,Saskatchewan,567.1,68.0,591.7,833.9,24.6,4.2
2013-03,Alberta,2190.3,69.7,2301.6,3141.0,111.3,4.8
2013-03,British Columbia,2291.9,60.4,2464.6,3793.6,172.6,7.0
2013-03,Manitoba,628.5,65.4,663.6,960.4,35.1,5.3
2013-03,New Brunswick,353.9,56.6,396.8,624.9,42.9,10.8
2013-03,Newfoundland and Labrador,241.3,54.3,275.7,444.1,34.5,12.5
2013-03,Nova Scotia,458.3,58.8,505.5,778.8,47.1,9.3
2013-03,Ontario,6779.8,61.4,7335.1,11047.5,555.3,7.6
2013-03,Prince Edward Island,74.5,62.5,84.3,119.2,9.8,11.6
2013-03,Quebec,4023.3,60.1,4372.5,6695.8,349.2,8.0
2013-03,Saskatchewan,568.5,68.1,591.9,834.8,23.4,4.0
2013-04,Alberta,2202.7,69.9,2303.9,3151.1,101.1,4.4
2013-04,British Columbia,2302.0,60.6,2470.3,3799.3,168.3,6.8
2013-04,Manitoba,622.5,64.8,660.7,961.3,38.2,5.8
2013-04,New Brunswick,355.2,56.8,397.3,625.0,42.2,10.6
2013-04,Newfoundland and Labrador,238.5,53.7,274.0,444.1,35.5,13.0
2013-04,Nova Scotia,459.4,59.0,504.4,778.5,45.0,8.9
2013-04,Ontario,6782.9,61.3,7338.4,11059.6,555.5,7.6
2013-04,Prince Edward Island,75.0,63.0,84.4,119.1,9.4,11.1
2013-04,Quebec,4037.7,60.3,4386.8,6699.4,349.1,8.0
2013-04,Saskatchewan,565.4,67.6,591.0,836.0,25.7,4.3
2013-05,Alberta,2208.7,69.9,2316.5,3158.6,107.8,4.7
2013-05,British Columbia,2306.2,60.6,2466.4,3804.2,160.2,6.5
2013-05,Manitoba,623.6,64.8,662.0,962.2,38.4,5.8
2013-05,New Brunswick,358.6,57.4,399.5,625.1,40.9,10.2
2013-05,Newfoundland and Labrador,239.9,54.0,272.8,444.2,32.9,12.1
2013-05,Nova Scotia,456.8,58.7,500.3,778.6,43.6,8.7
2013-05,Ontario,6802.2,61.4,7353.0,11069.5,550.8,7.5
2013-05,Prince Edward Island,74.6,62.6,83.9,119.1,9.3,11.1
2013-05,Quebec,4056.6,60.5,4389.4,6702.4,332.8,7.6
2013-05,Saskatchewan,565.3,67.5,592.2,837.4,27.0,4.6
2013-06,Alberta,2216.1,70.0,2327.2,3165.3,111.1,4.8
2013-06,British Columbia,2303.2,60.5,2466.3,3809.4,163.2,6.6
2013-06,Manitoba,627.7,65.2,664.4,963.3,36.7,5.5
2013-06,New Brunswick,353.7,56.6,396.2,625.3,42.5,10.7
2013-06,Newfoundland and Labrador,243.1,54.7,275.0,444.4,31.9,11.6
2013-06,Nova Scotia,456.2,58.6,501.9,778.6,45.7,9.1
2013-06,Ontario,6795.9,61.3,7354.6,11080.8,558.6,7.6
2013-06,Prince Edward Island,73.9,62.0,82.5,119.1,8.6,10.4
2013-06,Quebec,4043.7,60.3,4384.4,6705.8,340.7,7.8
2013-06,Saskatchewan,568.7,67.8,592.4,838.5,23.7,4.0
2013-07,Alberta,2219.1,69.9,2327.6,3173.8,108.5,4.7
2013-07,British Columbia,2307.4,60.5,2473.1,3816.1,165.7,6.7
2013-07,Manitoba,627.4,65.0,664.1,964.6,36.7,5.5
2013-07,New Brunswick,358.4,57.3,396.3,625.4,37.9,9.6
2013-07,Newfoundland and Labrador,240.9,54.2,273.8,444.5,32.9,12.0
2013-07,Nova Scotia,454.6,58.4,498.5,778.4,43.9,8.8
2013-07,Ontario,6778.0,61.1,7347.6,11094.0,569.6,7.8
2013-07,Prince Edward Island,73.3,61.5,82.9,119.1,9.6,11.6
2013-07,Quebec,4021.7,59.9,4385.2,6709.1,363.5,8.3
2013-07,Saskatchewan,569.3,67.8,595.2,839.6,26.0,4.4
2013-08,Alberta,2235.2,70.3,2346.2,3180.1,111.0,4.7
2013-08,British Columbia,2311.9,60.5,2477.0,3821.3,165.0,6.7
2013-08,Manitoba,625.9,64.8,661.0,965.4,35.1,5.3
2013-08,New Brunswick,355.3,56.8,397.7,625.5,42.4,10.7
2013-08,Newfoundland and Labrador,241.5,54.3,271.8,444.6,30.4,11.2
2013-08,Nova Scotia,453.6,58.3,499.1,778.4,45.5,9.1
2013-08,Ontario,6798.1,61.2,7366.7,11102.7,568.6,7.7
2013-08,Prince Edward Island,73.6,61.8,82.2,119.1,8.5,10.3
2013-08,Quebec,4014.4,59.8,4365.4,6711.0,350.9,8.0
2013-08,Saskatchewan,568.3,67.6,593.1,840.3,24.8,4.2
2013-09,Alberta,2224.3,69.8,2326.1,3188.0,101.8,4.4
2013-09,British Columbia,2316.5,60.5,2476.4,3827.3,159.9,6.5
2013-09,Manitoba,627.7,65.0,664.9,966.3,37.2,5.6
2013-09,New Brunswick,358.2,57.2,400.0,625.7,41.7,10.4
2013-09,Newfoundland and Labrador,241.4,54.3,271.7,444.8,30.3,11.2
2013-09,Nova Scotia,451.6,58.0,495.3,778.4,43.8,8.8
2013-09,Ontario,6789.5,61.1,7354.4,11113.0,565.0,7.7
2013-09,Prince Edward Island,73.3,61.6,82.4,119.0,9.2,11.2
2013-09,Quebec,4017.9,59.8,4362.1,6713.4,344.3,7.9
2013-09,Saskatchewan,559.3,66.5,584.7,841.1,25.4,4.3
2013-10,Alberta,2218.0,69.5,2328.8,3193.6,110.8,4.8
2013-10,British Columbia,2300.6,60.0,2465.3,3832.1,164.7,6.7
2013-10,Manitoba,623.8,64.5,661.6,967.0,37.9,5.7
2013-10,New Brunswick,357.4,57.1,398.0,625.9,40.5,10.2
2013-10,Newfoundland and Labrador,243.3,54.7,275.4,445.0,32.1,11.7
2013-10,Nova Scotia,449.0,57.7,495.3,778.5,46.3,9.3
2013-10,Ontario,6791.3,61.1,7361.9,11121.1,570.6,7.8
2013-10,Prince Edward Island,73.8,62.0,83.2,119.1,9.4,11.3
2013-10,Quebec,4047.0,60.3,4395.6,6715.4,348.6,7.9
2013-10,Saskatchewan,560.1,66.5,582.8,842.0,22.7,3.9
2013-11,Alberta,2228.2,69.7,2337.5,3198.5,109.3,4.7
2013-11,British Columbia,2302.0,60.0,2471.8,3836.7,169.8,6.9
2013-11,Manitoba,622.6,64.3,662.8,967.8,40.2,6.1
2013-11,New Brunswick,361.1,57.7,400.7,626.2,39.6,9.9
2013-11,Newfoundland and Labrador,240.6,54.0,275.3,445.2,34.7,12.6
2013-11,Nova Scotia,444.6,57.1,488.6,778.6,44.1,9.0
2013-11,Ontario,6805.3,61.2,7353.9,11128.6,548.6,7.5
2013-11,Prince Edward Island,72.8,61.1,82.6,119.1,9.8,11.9
2013-11,Quebec,4051.6,60.3,4389.5,6717.1,337.8,7.7
2013-11,Saskatchewan,562.5,66.7,587.0,842.7,24.5,4.2
2013-12,Alberta,2223.6,69.4,2337.6,3203.1,114.0,4.9
2013-12,British Columbia,2317.5,60.3,2488.3,3841.0,170.7,6.9
2013-12,Manitoba,624.8,64.5,662.1,968.7,37.3,5.6
2013-12,New Brunswick,359.4,57.4,402.5,626.4,43.1,10.7
2013-12,Newfoundland and Labrador,244.6,54.9,276.7,445.4,32.2,11.6
2013-12,Nova Scotia,445.9,57.3,492.4,778.6,46.5,9.4
2013-12,Ontario,6788.0,61.0,7357.9,11135.6,569.8,7.7
2013-12,Prince Edward Island,73.2,61.5,82.5,119.1,9.4,11.4
2013-12,Quebec,4027.5,59.9,4386.3,6718.5,358.8,8.2
2013-12,Saskatchewan,564.2,66.9,590.3,843.5,26.1,4.4
2014-01,Alberta,2222.7,69.3,2335.1,3208.8,112.4,4.8
2014-01,British Columbia,2315.1,60.2,2485.2,3845.2,170.1,6.8
2014-01,Manitoba,626.7,64.6,663.1,969.5,36.5,5.5
2014-01,New Brunswick,357.8,57.1,397.3,626.5,39.5,9.9
2014-01,Newfoundland and Labrador,243.5,54.7,277.4,445.5,33.9,12.2
2014-01,Nova Scotia,444.3,57.1,489.6,778.7,45.3,9.3
2014-01,Ontario,6788.9,60.9,7340.5,11142.1,551.6,7.5
2014-01,Prince Edward Island,73.8,61.9,82.8,119.2,9.0,10.9
2014-01,Quebec,4028.6,60.0,4388.3,6719.5,359.7,8.2
2014-01,Saskatchewan,565.1,66.9,591.7,844.3,26.6,4.5
2014-02,Alberta,2231.2,69.4,2340.8,3214.7,109.6,4.7
2014-02,British Columbia,2314.3,60.1,2476.0,3849.7,161.7,6.5
2014-02,Manitoba,627.0,64.6,663.5,970.2,36.5,5.5
2014-02,New Brunswick,357.3,57.0,398.1,626.6,40.8,10.2
2014-02,Newfoundland and Labrador,242.8,54.5,277.0,445.6,34.1,12.3
2014-02,Nova Scotia,446.8,57.4,492.3,778.4,45.5,9.2
2014-02,Ontario,6793.3,60.9,7362.3,11147.6,569.0,7.7
2014-02,Prince Edward Island,72.8,61.1,82.4,119.2,9.6,11.7
2014-02,Quebec,4010.3,59.7,4365.0,6719.6,354.6,8.1
2014-02,Saskatchewan,566.7,67.1,590.0,844.9,23.3,3.9
2014-03,Alberta,2234.6,69.3,2353.1,3222.6,118.4,5.0
2014-03,British Columbia,2327.8,60.4,2477.5,3855.5,149.7,6.0
2014-03,Manitoba,623.8,64.3,661.0,970.8,37.2,5.6
2014-03,New Brunswick,360.4,57.5,400.0,626.7,39.6,9.9
2014-03,Newfoundland and Labrador,244.1,54.8,276.5,445.6,32.5,11.8
2014-03,Nova Scotia,446.4,57.4,491.9,778.2,45.5,9.2
2014-03,Ontario,6794.0,60.9,7341.5,11155.5,547.5,7.5
2014-03,Prince Edward Island,72.7,60.9,82.1,119.3,9.4,11.4
2014-03,Quebec,4028.3,59.9,4374.0,6721.1,345.6,7.9
2014-03,Saskatchewan,567.4,67.1,593.6,845.6,26.3,4.4
2014-04,Alberta,2235.2,69.1,2353.3,3233.0,118.2,5.0
2014-04,British Columbia,2325.8,60.2,2482.3,3863.1,156.6,6.3
2014-04,Manitoba,624.2,64.2,662.3,971.7,38.1,5.8
2014-04,New Brunswick,355.3,56.7,398.7,626.6,43.5,10.9
2014-04,Newfoundland and Labrador,240.6,54.0,273.6,445.5,33.0,12.1
2014-04,Nova Scotia,447.6,57.5,493.4,778.1,45.8,9.3
2014-04,Ontario,6817.2,61.1,7368.8,11165.1,551.6,7.5
2014-04,Prince Edward Island,72.5,60.8,81.3,119.2,8.8,10.8
2014-04,Quebec,4005.7,59.6,4348.7,6723.0,343.0,7.9
2014-04,Saskatchewan,567.2,67.0,587.7,846.4,20.5,3.5
2014-05,Alberta,2250.9,69.5,2363.9,3240.7,113.0,4.8
